architecture,mode,fault_id,channel,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high
tcn,loo_sample,27,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,loo_sample,27,6,-0.00046345514950166586,-0.0007785402823920336,-0.00018919227574750526,-0.0003538164978655822,-0.000579943870333814,-0.00014337945695615072
tcn,loo_sample,27,7,-0.002069684385382068,-0.0024239451827242782,-0.0017278986710963463,-0.0013107061834870149,-0.0015299265145977928,-0.0011006165333673865
tcn,loo_sample,27,8,0.0001031561461793995,1.121054817275649e-05,0.00020732350498338736,5.197213218008701e-05,-1.7746470097338705e-06,0.0001099220159463454
tcn,loo_sample,27,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,loo_sample,27,10,0.009243106312292356,0.006728700166112961,0.01185407392026578,0.005767264870063185,0.004170485005235977,0.007457654091318121
tcn,loo_sample,27,11,0.0001877076411960077,4.54651162790615e-05,0.00033590531561462016,0.0001260455881056366,3.644035033956076e-05,0.00022155420233457292
tcn,loo_sample,28,1,0.00036287375415282487,-5.0247093023254595e-05,0.0007897466777408652,0.0001500341210093281,-0.00019969855146599784,0.0005016338736542798
tcn,loo_sample,28,2,0.0005546511627906935,0.00016342607973421813,0.0009477761627906954,0.0008199285807646062,0.00043987378844882275,0.0011811113514127113
tcn,loo_sample,28,3,0.0006722591362126274,0.0001651702657807332,0.0012020161960132963,0.000690677833167257,9.822857224419715e-05,0.0012459643521740282
tcn,loo_sample,28,4,0.0015946013289036476,0.0008841133720930136,0.0022922342192690883,0.0010285075212974803,0.00039794112514472625,0.0016815256641764952
tcn,loo_sample,28,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,loo_sample,28,6,0.00011561461794019956,-0.00012061877076413001,0.0003584676079734261,0.000501385306854113,0.00022907335561244197,0.0007827023662811881
tcn,loo_sample,28,7,-3.3471760797343376e-05,-0.00024926079734220307,0.00016953488372092084,-0.0003977386456132859,-0.000610842933773438,-0.00018787356679324913
tcn,loo_sample,28,8,5.315614617936726e-06,-0.00010448504983389564,0.00012408637873753044,-1.737222949238615e-05,-0.00015101457998219835,0.00011106337233387494
tcn,loo_sample,28,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,loo_sample,28,10,9.792358803985768e-05,-1.694559800666143e-05,0.0002066694352159442,5.625992260344659e-05,-9.024093173395585e-05,0.0002343901642439483
tcn,loo_sample,28,11,-0.00017799003322259587,-0.0003665323920265819,4.254568106305432e-06,-1.5237358733288797e-06,-0.00017835564535454774,0.00019252967422921625
tcn,zero,1,1,0.00016411960132891812,6.660714285714953e-05,0.00026960548172761094,9.00810589866996e-05,4.82261714848988e-05,0.00013470423690063927
tcn,zero,1,2,0.00011328903654485467,-5.068521594685585e-05,0.00025431893687706265,4.2858663150557866e-05,-2.860230334444469e-05,0.00010466794016092367
tcn,zero,1,3,0.0001558139534883607,6.210963455144458e-05,0.00024353820598004832,6.358994800869766e-05,2.0332907588584525e-05,0.00010174594839437155
tcn,zero,1,4,0.00017259136212623204,9.451411960129189e-05,0.0002458471760797092,8.355566961379068e-05,4.9410963217364596e-05,0.00011574487507799251
tcn,zero,1,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,1,6,5.398671096344954e-05,-8.026993355481863e-05,0.00018888289036543402,3.343608456352509e-05,-2.4957629376318042e-05,9.320735983121934e-05
tcn,zero,1,7,-5.813953488364998e-06,-3.6378737541522846e-05,2.3762458471784023e-05,7.710112980596761e-07,-1.2416375953909486e-05,1.3153991801527068e-05
tcn,zero,1,8,7.3089700996775695e-06,-4.318936877068025e-06,1.8770764119598994e-05,5.061941441829587e-06,-5.610588260802907e-07,1.0755295425969645e-05
tcn,zero,1,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,1,10,-1.2292358803983605e-05,-2.1760797342210786e-05,-2.4916943521535447e-06,-5.2031528566331975e-06,-9.675628822293503e-06,-5.375016935468834e-07
tcn,zero,1,11,-8.803986710967937e-06,-1.9933554817284177e-05,1.9933554817032906e-06,-3.6008731035841457e-06,-7.994915576856942e-06,8.476285008048861e-07
tcn,zero,2,1,0.0003854651162790801,9.194144518272931e-05,0.0007051785714285829,0.0001505820117457013,1.7074120495258973e-05,0.0002974205199171947
tcn,zero,2,2,0.00031411960132889604,0.0001431810631228772,0.0004895722591362279,0.0001628487683261659,8.392537271103587e-05,0.0002417568869148642
tcn,zero,2,3,0.00019867109634551738,8.188953488372037e-05,0.0003304568106312222,0.0001000247101627083,4.899907538844545e-05,0.00015918279800043145
tcn,zero,2,4,0.00040980066445184927,0.00023321013289038313,0.0005890573089701256,0.00018405670200608793,0.00010577552595388542,0.00026325372444905784
tcn,zero,2,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,2,6,-0.0006707641196013181,-0.0009159925249169265,-0.00045911544850496647,-0.0003775034669733679,-0.0004938313406110445,-0.0002785513387115203
tcn,zero,2,7,5.847176079736172e-05,1.7097176079778453e-05,0.00010083887043191606,3.058130786557256e-05,1.1744560747940807e-05,4.983821835735848e-05
tcn,zero,2,8,2.375415282392379e-05,2.9900332226171776e-06,4.2861295681073005e-05,1.4363903596980032e-05,4.244621248267438e-06,2.3835362441473577e-05
tcn,zero,2,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,2,10,-6.179401993355426e-05,-8.356312292358544e-05,-4.317691029899036e-05,-3.237473315917949e-05,-4.34022952142265e-05,-2.2471763835533356e-05
tcn,zero,2,11,-7.475083056478482e-06,-2.873754152825236e-05,1.1461794019930693e-05,-1.4828336766548045e-06,-1.152248428029562e-05,7.6737581228341e-06
tcn,zero,3,1,0.006225664451827239,0.0037751100498338848,0.008726594684385375,0.005542636430052958,0.003196955219023973,0.007881585703167118
tcn,zero,3,2,0.0017971760797342157,-0.0011363911960132996,0.00478440822259135,-0.0013848539232664658,-0.0038557196827832523,0.00127906533826939
tcn,zero,3,3,0.0029232558139534862,0.0007568770764119648,0.005218779069767442,0.0022565654122119294,0.000539240168920152,0.004035570976896138
tcn,zero,3,4,0.004426578073089696,0.003143230897009965,0.005686202242524911,0.003335637888896029,0.002083508156034301,0.004607404754597401
tcn,zero,3,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,3,6,0.0014551495016611282,-0.000697335963455155,0.0035584821428571484,-1.0464642268983582e-05,-0.001617078644027785,0.001618206226405407
tcn,zero,3,7,-0.00029551495016611693,-0.0007289617940199448,0.00017118770764118835,-0.00019099672442830063,-0.0005378358988799384,0.00015098753055452015
tcn,zero,3,8,-6.146179402001239e-06,-0.00012462209302326302,0.00010523671096344009,-1.52096017019121e-05,-0.0001578369519471408,0.00012056805900105079
tcn,zero,3,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,3,10,0.00016951827242524088,-4.7857142857155805e-05,0.00039742732558137447,0.00020488292433948896,-6.834385488797329e-06,0.0004415260831493419
tcn,zero,3,11,0.00022491694352158587,5.497715946843198e-05,0.00039213870431892343,0.00015959726023465293,-5.3940728939155966e-05,0.0003987453948457829
tcn,zero,4,1,0.014078737541528243,0.008674418604651162,0.019698974252491692,0.009605810389691723,0.00501033133416912,0.01440771553943343
tcn,zero,4,2,0.005619102990033228,1.835963455150199e-05,0.01111809385382061,0.0037445605570599672,-0.0010353143924811121,0.00857027667020027
tcn,zero,4,3,0.00842392026578073,0.005354368770764116,0.011490215946843855,0.0057500257249205235,0.003273507888978792,0.00826749938668823
tcn,zero,4,4,0.009959468438538207,0.007366507475083057,0.012344078073089695,0.008292480734241764,0.006094470744591654,0.010352791239376704
tcn,zero,4,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,4,6,0.006534883720930239,0.0017734302325581458,0.011430637458471758,0.004139212744299041,-0.00016820121333442642,0.008741911953721522
tcn,zero,4,7,0.0014843853820597974,0.0008800041528239085,0.002195859634551497,0.0007700158601389517,0.0003359630044125455,0.001297189277861571
tcn,zero,4,8,-0.00015564784053155977,-0.0003446968438538274,3.12333887043205e-05,-0.00013111392540513634,-0.00032028024212996754,5.4392329659997587e-05
tcn,zero,4,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,4,10,0.16537524916943522,0.12351224252491694,0.20572390780730893,0.12009783101861958,0.08637245585572188,0.15207402987433993
tcn,zero,4,11,6.478405315616387e-06,-0.00016066445182724452,0.0001809053156146178,-1.8857326460204328e-05,-0.00019123019904899782,0.0001487989204106244
tcn,zero,5,1,0.0009346345514950155,-0.00149162375415283,0.0033197840531561536,0.0006121666832903017,-0.0011777779942563867,0.002428278141399858
tcn,zero,5,2,0.000764700996677734,-0.002260151578073102,0.0038205315614617936,0.0017494195273300773,-0.0005616754646775862,0.00417104507367235
tcn,zero,5,3,0.000630980066445177,-0.0020524418604651357,0.0031854526578073126,0.0006517987913352453,-0.0014636982413596374,0.002658309360483781
tcn,zero,5,4,0.0011084717607973348,-0.0003039846345514946,0.0026830772425249193,-0.0010388437810082895,-0.0024128115570677755,0.0004948541105769706
tcn,zero,5,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,5,6,-0.005274335548172761,-0.007829887873754155,-0.0029755481727574713,-0.004005990841438518,-0.006129873963922468,-0.0021115463713560242
tcn,zero,5,7,-6.769102990032638e-05,-0.0003505004152823856,0.00022996885382060687,0.00018013355358259875,-0.000101601557099347,0.0004591223025277393
tcn,zero,5,8,-0.00017001661129568025,-0.0003255876245847177,-3.0363372093019757e-05,-0.00013106223828863062,-0.0002641220800341049,-1.3183979610718934e-05
tcn,zero,5,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,5,10,0.00010681063122923384,-2.1636212624612096e-06,0.00022094061461794528,9.009545420280208e-05,-1.7409312296514074e-05,0.00019564099211943602
tcn,zero,5,11,0.0002583887043189331,-2.7888289036541806e-05,0.0005382495847175926,0.0001508696150794431,-0.00012311337445939415,0.0004270521937474283
tcn,zero,6,1,-3.4551495016598155e-05,-8.32225913621177e-05,1.3621262458464456e-05,-1.0557050500659138e-05,-2.920174353666477e-05,7.337195229640355e-06
tcn,zero,6,2,-7.375415282392494e-05,-0.00014136212624584764,-1.3280730897028959e-05,-2.5382634434263363e-05,-5.0436012019312665e-05,-3.916108246051211e-06
tcn,zero,6,3,1.661129568153452e-07,-5.780730897009084e-05,7.442275747508807e-05,1.991482200197847e-05,-1.3713198395505888e-05,6.769435234000334e-05
tcn,zero,6,4,-3.089700996676381e-05,-7.259136212623313e-05,8.974252491716133e-06,-1.4550113314105718e-05,-3.0795345067988254e-05,9.7653118387203e-07
tcn,zero,6,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,6,6,-2.8737541528219835e-05,-7.408637873752479e-05,1.5282392026604667e-05,-1.5655236806775274e-05,-3.432925455652463e-05,2.10061950451867e-06
tcn,zero,6,7,-2.109634551494044e-05,-3.1565614617947994e-05,-1.1125415282370344e-05,-7.830518089225746e-06,-1.1987040703521356e-05,-3.505848086501258e-06
tcn,zero,6,8,1.993355481730852e-06,-2.495847176089916e-06,7.142857142868997e-06,7.363277915128919e-07,-8.926728331335453e-07,2.5844475477441726e-06
tcn,zero,6,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,6,10,1.1627906976763303e-06,-4.817275747511813e-06,7.475083056470711e-06,5.206437794236241e-07,-1.7807857521146831e-06,2.9833741404787776e-06
tcn,zero,6,11,-9.966777408565441e-07,-7.97342192691905e-06,5.984219269128515e-06,1.3405192554438726e-07,-2.597347870275074e-06,3.0157428976685087e-06
tcn,zero,7,1,-9.152823920267616e-05,-0.00015996677740865334,-2.408637873757616e-05,-4.6381319603153725e-05,-7.304705944892994e-05,-1.9630596693186235e-05
tcn,zero,7,2,-2.4750830564782554e-05,-0.0001126287375415109,5.865863787375761e-05,-7.929620863912356e-06,-4.4927646601663236e-05,2.6512366195517014e-05
tcn,zero,7,3,3.936877076413437e-05,-1.8936877076395936e-05,9.203073089701736e-05,2.0572057447583168e-05,-1.3587354208283717e-06,4.0319202332955035e-05
tcn,zero,7,4,0.43703372093023257,0.43322272840531556,0.44082928571428576,0.3257963516847679,0.32196200765776994,0.3295947514780517
tcn,zero,7,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,7,6,3.0897009966790454e-05,-1.7952657807287164e-05,8.156561461794779e-05,6.7159382708359415e-06,-1.1474473401189095e-05,2.5718957931632905e-05
tcn,zero,7,7,3.98671096344505e-06,-9.634551495020266e-06,1.9933554817259366e-05,9.357162809353614e-07,-4.246661424478493e-06,6.624424311988202e-06
tcn,zero,7,8,1.6611295680424299e-07,-6.47840531561869e-06,6.4784053156090595e-06,-4.764308724314326e-08,-2.62199173302452e-06,2.3542739988783024e-06
tcn,zero,7,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,7,10,2.1594684385306538e-06,-3.82059800666082e-06,8.305647840523151e-06,9.492637326224962e-07,-1.5605920244026738e-06,3.543613983936816e-06
tcn,zero,7,11,-1.2126245847179363e-05,-2.176495016611857e-05,-2.657807308964227e-06,-4.981850940064536e-06,-8.70162940767011e-06,-1.3812469877023948e-06
tcn,zero,8,1,0.00012176079734221634,-0.0002335631229235635,0.00046312707641200566,0.00011300888476428183,-4.51623762180817e-05,0.0002640963562961728
tcn,zero,8,2,0.0010127906976744394,0.0005545431893687673,0.0015105024916943618,0.00039569207961628883,0.0001978512990867724,0.00060548789076604
tcn,zero,8,3,-0.0007433554817275567,-0.0012385049833886768,-0.00027955564784049497,-0.0005271619642734748,-0.0007729028389879029,-0.0002953955456220471
tcn,zero,8,4,0.000497009966777432,0.0001486378737541546,0.0008531561461794197,0.00023021769887826449,3.8359937349207865e-05,0.0004226275379880977
tcn,zero,8,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,8,6,-0.0012770764119601197,-0.0017967774086378654,-0.0007956810631229147,-0.0006912910567437913,-0.0009544991118424916,-0.00044867645805165424
tcn,zero,8,7,0.00014601328903657285,-2.8571428571408042e-05,0.00028058139534885897,8.664660572746508e-05,-2.0460299631069126e-05,0.0001688491582722318
tcn,zero,8,8,0.0002659468438538348,0.00015547342192692132,0.00037245431893688855,0.0001566489354017664,9.410770123742992e-05,0.0002162586623876384
tcn,zero,8,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,8,10,-3.803986710961604e-05,-6.429401993352109e-05,-1.2292358803977415e-05,-2.017434977875321e-05,-3.23079911785e-05,-9.06880295553498e-06
tcn,zero,8,11,2.707641196015187e-05,-1.4127906976743375e-05,6.860465116279951e-05,1.2494217063369062e-05,-6.209654838387756e-06,3.055892406084103e-05
tcn,zero,9,1,0.004832558139534891,0.0015491839700996811,0.008243818521594688,0.0026735158151555472,-0.00027714910134128364,0.005853925405084998
tcn,zero,9,2,0.0011989202657807325,-0.002254694767441861,0.004975735049833882,0.002268452770224785,-0.0005287537111199978,0.005275336529765901
tcn,zero,9,3,-0.0008951827242524873,-0.0033558700166112887,0.0015420390365448564,-0.0009998413731340527,-0.0029597378368129684,0.0009799274038976185
tcn,zero,9,4,0.001582308970099665,0.0003934676079734183,0.00276704734219269,0.0008638861609639781,-0.00014474173289023774,0.0018641930449493636
tcn,zero,9,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,9,6,-0.005259302325581391,-0.007487259136212621,-0.0030610465116279106,-0.004818077610048346,-0.006382579434915793,-0.003235538224873643
tcn,zero,9,7,-0.0007137873754152735,-0.0010940531561461713,-0.0003205191029900157,-0.00017921516554771254,-0.0004419794630706756,8.790623382894722e-05
tcn,zero,9,8,-2.458471760796943e-05,-0.00013223629568106499,8.04858803986849e-05,5.314815175139764e-05,-6.896801116086956e-05,0.0001756914125006396
tcn,zero,9,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,9,10,0.00014003322259136363,-8.88787375415255e-05,0.00038739202657807483,0.00011414577865353825,-7.592230113051939e-05,0.00032546317892418505
tcn,zero,9,11,-0.0002127076411960116,-0.00039206187707640914,-4.949543189367701e-05,-0.00019641339966992022,-0.000464731688321709,7.240948148786908e-05
tcn,zero,10,1,0.0017840531561461692,0.001042828073089698,0.002515722591362109,0.0010954954401336604,0.0006921994690683141,0.0014914666404381696
tcn,zero,10,2,0.003039700996677738,0.002268413621262464,0.0038443812292358755,0.0016964085726057221,0.0012591896123122102,0.002140667318423201
tcn,zero,10,3,0.001836544850498345,0.0012616237541528184,0.002401524086378734,0.0010440831595699529,0.0007815094527284556,0.0012981728308366395
tcn,zero,10,4,0.0015014950166112905,0.001046536544850497,0.0019264327242524896,0.0009639933508970677,0.0007217270942971571,0.001190375679673928
tcn,zero,10,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,10,6,0.002195514950166102,0.0014991403654485086,0.002885581395348821,0.0011569096153626,0.0008148624712881057,0.0014993772461183044
tcn,zero,10,7,0.0008428571428571386,0.0005277284053156044,0.0011704775747508394,0.0004448288840481596,0.0002791354227297684,0.0006158238883780037
tcn,zero,10,8,0.0001016611295680947,3.4883720930055098e-06,0.0001951868770764011,7.238075343960814e-05,1.3144424748167322e-05,0.00012796637223628116
tcn,zero,10,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,10,10,9.634551495011357e-06,-2.8571428571423e-05,4.58471760797376e-05,6.699371831246914e-06,-1.3377499020067822e-05,2.5938029468651123e-05
tcn,zero,10,11,8.471760797341133e-05,3.4547342192679025e-05,0.0001392068106312175,3.290938799313525e-05,7.937270372250727e-06,5.910181771558077e-05
tcn,zero,11,1,0.002025083056478424,0.001497117940199359,0.0025887500000000233,0.0010694133871871358,0.0007627841158769343,0.001377524055727894
tcn,zero,11,2,0.0037910299003322346,0.0031359426910299187,0.004407371262458461,0.0022417600399920303,0.0018687083235855604,0.002591569849186679
tcn,zero,11,3,0.0012599667774086344,0.0008210880398671073,0.0017324210963455145,0.0007051520223136332,0.0004564690896854431,0.0009643375670491119
tcn,zero,11,4,0.002364036544850512,0.0018745535714285919,0.0028699563953488473,0.0013520742110632333,0.0010667900465757233,0.0016448152791226336
tcn,zero,11,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,11,6,-0.00995531561461792,-0.011563230897009941,-0.008461906146179376,-0.005798295283978025,-0.006722435070714489,-0.00494125197747768
tcn,zero,11,7,-0.0006760797342192481,-0.0009096594684385154,-0.00044015780730895595,-0.00040245451163544945,-0.0005272919035184009,-0.0002748796100483658
tcn,zero,11,8,-9.999999999999343e-05,-0.0001553197674418471,-3.935215946842561e-05,-5.70042790875247e-05,-8.916744858843434e-05,-2.1444440533019338e-05
tcn,zero,11,9,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,11,10,0.01900215946843854,0.01572682724252494,0.022391748338870435,0.010714351378330624,0.008837624761529324,0.012659733004443305
tcn,zero,11,11,-2.7076411960127445e-05,-8.207641196012296e-05,2.8077242524942483e-05,-1.6256580024075483e-05,-4.860026500810929e-05,1.527699324150624e-05
tcn,zero,12,1,0.00897906976744186,0.007256461794019929,0.010771474252491689,0.006589324737739037,0.005409529076058589,0.00786920247807666
tcn,zero,12,2,0.012391279069767438,0.010896962209302322,0.01387693936877076,0.008774110867868137,0.007701036300402342,0.009863954556871815
tcn,zero,12,3,0.005696428571428571,0.004392578903654484,0.006953203903654484,0.004025745993811357,0.003275604923492606,0.004752567083903616
tcn,zero,12,4,0.006263122923588037,0.005526212624584714,0.007140336378737531,0.005238205869181059,0.004647880407925159,0.0058967022263787345
tcn,zero,12,5,0.0,0.0,0.0,0.0,0.0,0.0
tcn,zero,12,6,-0.018331727574750833,-0.020066457641196026,-0.016667088870431893,-0.01296199968444529,-0.014046473590883202,-0.011971142246624234
